nome;contato;responsavel;valor;data_inicio;rede_social;origem;indicado_por;setor_indicado;plano;pipeline;observacoes;source_file;source_sheet;source_group;source_row
João da Soledade Castro Silva;6292910571;ELVISLANIA;;2026-06-11;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;227
Jogreci machado;6492533907;MARIA CLARA;;2026-06-11;Instagram;Pago;;;;Fechado;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: FECHADO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;228
Jose Antonio;64992924993;WILLYAN;;2026-06-12;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;229
Gilvany Ferreira;64992913477;ELVISLANIA;;2026-06-15;Instagram;Pago;;;;Em Contato;Origem: Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx > Vendas > Redes sociais trafego pago | Quantidade original: 1 | Status original: EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;230
FERNANDA MARTINS FERREIRA;64992696760;WILLYAN;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;JOYCE CARDOSO;RECUP. EXTERNA;;Em Contato;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Status original: EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;5
ELIZANETE PEREIRA DOS ANJOS;64996166906;WILLYAN;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;JOYCE CARDOSO;RECUP. EXTERNA;;Cancelado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: CLIENTE NÃO DEMOSTRA INTERESSE, LIGOU E PASSOU MSG VARIAS VEZES | Status original: SEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;6
JOANITA GOMES DA CRUZ;64996235010;ELVISLÂNIA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;HENRIQUE DANIEL;COBRANÇA;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;7
VALDEILDE LOPES DA SILVA;64992054941;ELVISLÂNIA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;ROGERIO COELHO;COBRANÇA;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;8
MIQUEIAS;64992308586;WILLYAN;;2026-03-24;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;KELLY;MED SAÚDE;;Cancelado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: DIESSYCA | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | Status original: ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;9
VALDIRENE JOSE DE OLIVEIRA;64993424016;ELVISLÂNIA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;MARIA EDUARDA B.;MED SAÚDE;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: DIESSYCA | Mes referencia: FEV. E MARÇO 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;10
MARCIEL;64981290537;ELVISLÂNIA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;EVANDRO;COBRANÇA;;Cancelado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: Não att, nem responde zap | Status original: SEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;11
ANA PAULA;64992007909;WILLYAN;;2026-03-24;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;EVANDRO;COBRANÇA;;Cancelado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: Cliente informou que não quer saber do plano e que é para tirar seu nome da lista, ultimo contato 24/03/2026 | Status original: ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;12
ADSON;77988000854;WILLYAN;;2026-03-24;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;EVANDRO;COBRANÇA;;Cancelado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | Status original: ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;13
CARLOS;64992231473;WILLYAN;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;EVANDRO;COBRANÇA;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;14
ADRIANO VALENTINO;64992018865;ELVISLÂNIA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;RICARDO RAMOS;COBRANÇA;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;15
THIAGO;64992784336;WILLYAN;;2026-03-24;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;RICARDO RAMOS;COBRANÇA;;Cancelado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | Status original: ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;16
CIRLENE;64992177076;WILLYAN;;2026-03-24;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;EVANDRO;COBRANÇA;;Cancelado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | Status original: ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;17
MARILENE BRITO;64992260048;;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;LUIZ CARLOS;FUNERÁRIA;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: EVERALDO | Mes referencia: FEV. E MARÇO 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;18
LUZENIR;64996583656;THALYA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;ROGERIO COELHO;COBRANÇA;;Proposta;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: ULTIMO CONTATO COM A CLIENTE FOI DIA 04 DE ABRIL DE 2025 E A CLIENTE APRESENTOU NÃO TER INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;19
JOSE CAIRO;64992378665;ELVISLÂNIA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;JOSE CORREIA;COBRANÇA;;Cancelado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: Representante Elvislania apresentou plano, disseram que iriam pensar porem agora não atende e não responde as msg. | Status original: SEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;20
VALDIMEIRE;64993034826;THALYA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;PAULO CAXETA;COBRANÇA;;Em Contato;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: TENTEI CONTATO NOVAMENTE, POIS A CLIENTE TINHA POSTO MENSAGEM TEMPORARIA;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;21
CLAITON MIRANDA ROCHA;64993384673;THALYA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;HENRIQUE DANIEL;COBRANÇA;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;22
RC ASSISTÊNCIA;64992630752;;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;JESSICA;CONVÊNIOS;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: LORENA | Mes referencia: FEV. E MARÇO 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;23
MARINEI ANTONIA;64993387588;ELVISLÂNIA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;JESSICA;CONVÊNIOS;;Novos Leads;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: LORENA | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: Numero de telefone ixesistente,não possui whatsapp. | Status original: PERDIDO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;24
ZENITA MOROSKOKI;6792327116;ELVISLÂNIA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;JESSICA;CONVÊNIOS;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: LORENA | Mes referencia: FEV. E MARÇO 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;25
MARIA LUCIENE FERREIRA DE OLIVEIRA;64993445254;;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;HENRIQUE DANIEL;COBRANÇA;;Novos Leads;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;26
BODIN SALES;64999221105;ELVISLÂNIA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;RICARDO RAMOS;COBRANÇA;;Cancelado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: Representante Elvislania fez visita, cliente não deu nenhuma atenção. | Status original: SEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;27
MARILENE;64992362963;THALYA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;WILZIANE;ASSISTENTE;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: DALVA | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: CLIENTE VEIO NO ESCRITORIO E FECHOU CONTRATO COM RENATA DA RECEPÇÃO | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;28
ROSE;64992496403;ELVISLÂNIA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;EVANDRO;COBRANÇA;;Cancelado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: Não tem interesse | Status original: SEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;29
ROANA MARQUES/ CLAUDIO MARQUES;64992217573;ELVISLÂNIA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;HENRIQUE DANIEL;COBRANÇA;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;30
FRANCISCA;64993191901;ELVISLÂNIA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;EVANDRO;COBRANÇA;;Novos Leads;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: Numero não tem zap | Status original: PERDIDO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;31
IÊDA;64922340846;ELVISLÂNIA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;PAULO CAXETA;COBRANÇA;;Novos Leads;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: Numero não tem zap | Status original: PERDIDO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;32
MAURO;64992340846;THALYA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;PAULO CAXETA;COBRANÇA;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;33
MAURO;64992785901;ELVISLÂNIA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;EVANDRO;COBRANÇA;;Cancelado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: Cliente disse que está no plano dos pais. | Status original: SEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;34
MARIA GONÇALVES DE MOURAO;64992355450;ELVISLÂNIA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;ELCIAS;COBRANÇA;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;35
MARIA JOSE;64992827347;ELVISLÂNIA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;EVANDRO;COBRANÇA;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;36
LEILA;64999595163;ELVISLÂNIA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;EVANDRO;COBRANÇA;;Proposta;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: Mandei mensg, aguardando resposta, cliente fez o plano | Status original: EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;37
DHIENYS PEDROSO;6499502306;ELVISLÂNIA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;VALDEMIR;COBRANÇA;;Em Contato;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: Liguei mandei mensagem, não att e nem responde | Status original: EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;38
TAIS;64992115957;ELVISLÂNIA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;EVANDRO;COBRANÇA;;Proposta;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: aguardando resposta | Status original: EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;39
ADORIL;64992620737;ELVISLÂNIA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;RICARDO RAMOS;COBRANÇA;;Proposta;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: Cliente ficou de fechar em janeiro 2026, tentando marcar horário, mas não tenho retorno, AGUARDANDO RESPOSTA | Status original: EM ADAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;40
ARQUIMEDES;64993097296;ELVISLÂNIA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;EVANDRO;COBRANÇA;;Novos Leads;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: Cliente ficou de acertar umas coisas para depois fazer o plano, falei com cliente, mas não obtive resposta | Status original: EM ADAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;41
ADRIANA;64981227076;ELVISLÂNIA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;EVANDRO;COBRANÇA;;Cancelado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: Cliente disse que o esposo não tem interesse por enquanto | Status original: SEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;42
REGINALDO;64984573955;ELVISLÂNIA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;HENRIQUE DANIEL;COBRANÇA;;Novos Leads;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: Cliente está indeciso,clientequercolocaro irmao, informei sobre o plano premium, o mesmo, não quer | Status original: EM ADAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;43
NATALIA/WEDER;64981245145;ELVISLÂNIA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;JESSICA;CONVÊNIOS;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: LORENA | Mes referencia: FEV. E MARÇO 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;44
LETICIA;6484791990;ELVISLÂNIA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;JESSICA;CONVÊNIOS;;Cancelado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: LORENA | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: nao tem interesse | Status original: SEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;45
LIVIA;64999424308;ELVISLÂNIA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;EDSON;FUNERÁRIA;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Data fechamento: fechado | Lider: EVERALDO | Mes referencia: FEV. E MARÇO 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;46
ELIDA;64992270225;THALYA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;EVANDRO;COBRANÇA;;Cancelado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: CLIENTE NÃO TEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;47
IVONE;6499986562;THALYA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;EVANDRO;COBRANÇA;;Novos Leads;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: CLIENTE ESTA COM O VENDEDOR WILLYAN;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;48
NARA;6493363815;THALYA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;RENATA;COBRANÇA;;Novos Leads;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: ULTIMO CONTATO DIA 11 DE AGOSTO DE 2025,FEITA VARIAS TENTATIVAS E SEM RESPOSTA;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;49
ERCILENE;64992682138;THALYA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;EVANDRO;COBRANÇA;;Novos Leads;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: FEITO VARIAS LIGAÇÕES, CLIENTE NÃO TEM WHATSAPP E SO CAI NA CAIXA DE POSTAL;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;50
ROSICLEIA;64992002678;THALYA;;2025-03-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;EVANDRO;COBRANÇA;;Cancelado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: CLIENTE NÃO TEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;51
MARIA DE LURDES;64992645522;THALYA;;2025-12-19;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;ELCIAS;COBRANÇA;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: FEV. E MARÇO 2025 | Motivo nao fechamento: CONTRATO FECHADO DIA 19/12/2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;52
